id;k1;b1;D1;p-value linear 1;R_score1;AIC_linear1;kef x^2 (1);kef x (1);kef 1 (1);p-value quadr 1;R_score quadr 1;AIC_quadr1
0530;-1.900;14.232;1.900;0.0000000000000000000000000;0.998;-37.698;-0.030;-1.614;13.656;0.0000000000000000000000000;0.999;-61.954
0531;-1.928;15.403;1.928;0.0000000000000000000000000;0.999;-74.880;-0.003;-1.898;15.344;0.0000000000000000000000000;0.999;-73.383
0532;-1.989;14.758;1.989;0.0000000000000000000000000;1.000;-94.640;-0.010;-1.898;14.576;0.0000000000000000000000000;1.000;-101.243
0533;-1.952;15.698;1.952;0.0000000000000000000000000;1.000;-99.348;-0.006;-1.893;15.579;0.0000000000000000000000000;1.000;-101.261
0534;-1.954;15.483;1.954;0.0000000000000000000000000;0.999;-64.296;-0.026;-1.714;15.001;0.0000000000000000000000000;1.000;-103.610
0535;-1.948;13.753;1.948;0.0000000000000000000000000;0.999;-44.179;0.023;-2.163;14.185;0.0000000000000000000000000;0.999;-57.412
0536;-1.948;14.080;1.948;0.0000000000000000000000000;1.000;-100.335;-0.006;-1.891;13.966;0.0000000000000000000000000;1.000;-101.995
0537;-1.965;14.033;1.965;0.0000000000000000000000000;0.999;-68.017;-0.006;-1.911;13.923;0.0000000000000000000000000;0.999;-67.531
0538;-1.900;13.617;1.900;0.0000000000000000000000000;0.999;-63.252;-0.017;-1.745;13.304;0.0000000000000000000000000;0.999;-73.545
0539;-1.974;15.488;1.974;0.0000000000000000000000000;0.999;-73.191;-0.003;-1.941;15.423;0.0000000000000000000000000;0.999;-71.781
0540;-1.964;14.337;1.964;0.0000000000000000000000000;0.999;-54.853;0.009;-2.047;14.506;0.0000000000000000000000000;0.999;-55.446
0541;-1.973;14.821;1.973;0.0000000000000000000000000;1.000;-93.119;0.000;-1.977;14.828;0.0000000000000000000000000;1.000;-91.131
0543;-1.969;14.718;1.969;0.0000000000000000000000000;0.996;-6.991;0.003;-1.993;14.768;0.0000000000000000000000000;0.996;-5.060
0544;-1.893;13.785;1.893;0.0000000000000000000000000;0.999;-79.439;0.002;-1.913;13.824;0.0000000000000000000000000;0.999;-77.685
0545;-1.947;12.705;1.947;0.0000000000000000000000000;0.999;-70.623;0.008;-2.023;12.859;0.0000000000000000000000000;0.999;-71.835
0546;-1.990;16.024;1.990;0.0000000000000000000000000;0.998;-25.386;-0.005;-1.944;15.933;0.0000000000000000000000000;0.998;-23.746
0547;-1.991;15.331;1.991;0.0000000000000000000000000;0.999;-44.834;0.009;-2.075;15.499;0.0000000000000000000000000;0.999;-44.836
0548;-1.972;14.196;1.972;0.0000000000000000000000000;0.999;-67.465;-0.014;-1.839;13.929;0.0000000000000000000000000;0.999;-75.166
0549;-1.918;14.113;1.918;0.0000000000000000000000000;0.999;-79.545;-0.007;-1.849;13.976;0.0000000000000000000000000;0.999;-80.714
0551;-1.942;14.212;1.942;0.0000000000000000000000000;0.999;-59.920;-0.013;-1.824;13.973;0.0000000000000000000000000;0.999;-64.067
0552;-1.943;14.343;1.943;0.0000000000000000000000000;0.999;-82.938;-0.005;-1.899;14.254;0.0000000000000000000000000;0.999;-82.352
0553;-1.986;15.379;1.986;0.0000000000000000000000000;0.999;-47.142;-0.003;-1.953;15.314;0.0000000000000000000000000;0.999;-45.457
0554;-1.946;16.242;1.946;0.0000000000000000000000000;0.989;39.593;-0.014;-1.819;15.986;0.0000000000000000000000000;0.989;41.006
0555;-1.991;14.780;1.991;0.0000000000000000000000000;1.000;-93.861;-0.000;-1.991;14.779;0.0000000000000000000000000;1.000;-91.862
0556;-1.955;14.285;1.955;0.0000000000000000000000000;0.999;-55.990;0.021;-2.151;14.678;0.0000000000000000000000000;0.999;-71.345
0557;-1.912;14.170;1.912;0.0000000000000000000000000;0.999;-48.423;-0.003;-1.887;14.119;0.0000000000000000000000000;0.999;-46.620
0558;-1.954;13.420;1.954;0.0000000000000000000000000;0.999;-53.408;-0.009;-1.867;13.245;0.0000000000000000000000000;0.999;-54.128
0559;-1.909;14.380;1.909;0.0000000000000000000000000;0.999;-67.728;-0.019;-1.727;14.015;0.0000000000000000000000000;0.999;-86.200
0560;-1.927;13.363;1.927;0.0000000000000000000000000;0.999;-49.236;-0.030;-1.649;12.805;0.0000000000000000000000000;0.999;-83.631
0561;-1.960;14.620;1.960;0.0000000000000000000000000;0.999;-83.086;-0.002;-1.943;14.586;0.0000000000000000000000000;0.999;-81.300
0562;-1.940;15.118;1.940;0.0000000000000000000000000;0.999;-64.579;-0.004;-1.901;15.040;0.0000000000000000000000000;0.999;-63.269
0563;-2.004;15.390;2.004;0.0000000000000000000000000;0.999;-53.785;0.012;-2.113;15.609;0.0000000000000000000000000;0.999;-56.182
0564;-1.892;12.604;1.892;0.0000000000000000000000000;0.998;-38.840;-0.024;-1.664;12.147;0.0000000000000000000000000;0.999;-51.852
0565;-1.773;12.488;1.773;0.0000000000000000000000000;0.998;-34.811;-0.032;-1.477;11.892;0.0000000000000000000000000;0.999;-58.917
0566;-1.906;13.332;1.906;0.0000000000000000000000000;0.998;-44.378;0.009;-1.993;13.507;0.0000000000000000000000000;0.999;-44.525
0567;-1.977;14.855;1.977;0.0000000000000000000000000;0.998;-41.187;-0.005;-1.926;14.753;0.0000000000000000000000000;0.998;-39.852
0568;-1.978;14.047;1.978;0.0000000000000000000000000;0.998;-34.050;-0.008;-1.903;13.896;0.0000000000000000000000000;0.998;-33.289
0570;-1.990;16.214;1.990;0.0000000000000000000000000;0.999;-65.671;0.008;-2.065;16.365;0.0000000000000000000000000;0.999;-66.384
0571;-1.872;14.033;1.872;0.0000000000000000000000000;0.999;-53.794;-0.019;-1.692;13.672;0.0000000000000000000000000;0.999;-64.966
0572;-1.965;14.836;1.965;0.0000000000000000000000000;0.999;-44.857;-0.006;-1.912;14.729;0.0000000000000000000000000;0.999;-43.658
0573;-1.964;14.356;1.964;0.0000000000000000000000000;0.999;-76.834;0.004;-2.003;14.435;0.0000000000000000000000000;0.999;-75.790
0574;-1.902;14.639;1.902;0.0000000000000000000000000;0.999;-50.233;-0.003;-1.875;14.585;0.0000000000000000000000000;0.999;-48.470
0575;-1.933;13.928;1.933;0.0000000000000000000000000;0.999;-65.728;-0.020;-1.740;13.540;0.0000000000000000000000000;0.999;-86.254
0576;-1.974;15.311;1.974;0.0000000000000000000000000;1.000;-96.230;0.001;-1.981;15.324;0.0000000000000000000000000;1.000;-94.275
0577;-1.983;14.414;1.983;0.0000000000000000000000000;1.000;-93.887;-0.000;-1.982;14.411;0.0000000000000000000000000;1.000;-91.889
0578;-1.917;13.620;1.917;0.0000000000000000000000000;0.999;-56.378;-0.023;-1.700;13.185;0.0000000000000000000000000;0.999;-77.095
0579;-1.863;12.409;1.863;0.0000000000000000000000000;0.998;-34.801;-0.039;-1.499;11.677;0.0000000000000000000000000;0.999;-83.683
0580;-1.889;14.333;1.889;0.0000000000000000000000000;0.999;-46.959;0.022;-2.096;14.750;0.0000000000000000000000000;0.999;-60.180
0581;-1.824;12.527;1.824;0.0000000000000000000000000;0.996;-7.350;-0.056;-1.296;11.466;0.0000000000000000000000000;0.999;-64.684
0582;-1.984;14.764;1.984;0.0000000000000000000000000;1.000;-110.747;0.005;-2.034;14.864;0.0000000000000000000000000;1.000;-112.350
0583;-1.888;12.156;1.888;0.0000000000000000000000000;0.999;-74.029;-0.015;-1.751;11.880;0.0000000000000000000000000;0.999;-84.505
0584;-1.992;14.528;1.992;0.0000000000000000000000000;1.000;-99.644;-0.008;-1.918;14.378;0.0000000000000000000000000;1.000;-104.079
0585;-1.882;13.368;1.882;0.0000000000000000000000000;0.999;-48.242;-0.027;-1.627;12.854;0.0000000000000000000000000;0.999;-73.543
0586;-1.869;10.942;1.869;0.0000000000000000000000000;0.998;-44.793;-0.021;-1.671;10.544;0.0000000000000000000000000;0.999;-55.571
0589;-1.994;13.566;1.994;0.0000000000000000000000000;0.999;-60.799;-0.020;-1.804;13.184;0.0000000000000000000000000;0.999;-77.419
0590;-1.953;14.023;1.953;0.0000000000000000000000000;0.999;-78.900;-0.004;-1.915;13.945;0.0000000000000000000000000;0.999;-77.877
0591;-1.946;14.487;1.946;0.0000000000000000000000000;0.999;-62.394;-0.013;-1.821;14.236;0.0000000000000000000000000;0.999;-67.770
0592;-1.967;15.527;1.967;0.0000000000000000000000000;0.995;9.212;0.007;-2.032;15.657;0.0000000000000000000000000;0.995;10.898
0593;-1.772;12.405;1.772;0.0000000000000000000000000;0.993;11.437;-0.073;-1.085;11.025;0.0000000000000000000000000;0.999;-56.571
0594;-1.998;13.998;1.998;0.0000000000000000000000000;0.999;-68.133;-0.006;-1.941;13.884;0.0000000000000000000000000;0.999;-67.759
0595;-1.933;12.911;1.933;0.0000000000000000000000000;0.999;-63.307;-0.014;-1.799;12.642;0.0000000000000000000000000;0.999;-70.049
0596;-1.952;13.741;1.952;0.0000000000000000000000000;0.999;-62.111;-0.017;-1.796;13.427;0.0000000000000000000000000;0.999;-72.165
0597;-1.894;14.113;1.894;0.0000000000000000000000000;0.997;-14.182;-0.041;-1.512;13.345;0.0000000000000000000000000;0.998;-38.555
0598;-1.949;14.695;1.949;0.0000000000000000000000000;1.000;-94.016;-0.004;-1.912;14.621;0.0000000000000000000000000;1.000;-93.309
0599;-1.943;14.897;1.943;0.0000000000000000000000000;0.999;-62.674;-0.017;-1.780;14.569;0.0000000000000000000000000;0.999;-74.245
0600;-1.908;13.341;1.908;0.0000000000000000000000000;0.999;-88.366;0.002;-1.925;13.375;0.0000000000000000000000000;0.999;-86.596
0601;-1.974;14.366;1.974;0.0000000000000000000000000;0.999;-50.780;0.016;-2.123;14.665;0.0000000000000000000000000;0.999;-56.712
